Navigate,AccountAliasName,OrgnztnNumber,BusinessNatureCode,OrgnztnName,ISOCountryCode,ISOLanguageCode,OrgnztnStatusCode,OrgnztnClasscode,UplinePlatinumOrgnztnNumber,UplineSponsorOrgnztnNumber,HostUpdateDatetime,DeletedRowFlag,PaymentModeCode,UserTypeCode,FirstName,MiddleName,LastName,SuffixName,PreferredFirstName,BirthDate,EthnicityCode,GenderCode,MinorFlag,MaritalStatusCode,ChildrenQuantity,TaxFlag,PrimaryUserFlag,AuditCreateDatetime,AuditUpdateDatetime,AuditUserIdentifier
,,7058662,BusinessOwner,AMWAY 7058662  ABO 7058662,DK,DA,ActiveStatus,AssociateIBOClassCode,7002847,7058660,10/5/2012 3:35,FALSE,,Applicant1,ABO 7058662,,AMWAY 7058662,,,10/6/1965 0:00,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 21:50,10/4/2012 21:50,WEB01-QA\CMNQF24
,,7058662,BusinessOwner,AMWAY 7058662  ABO 7058662,DK,DA,ActiveStatus,AssociateIBOClassCode,7002847,7058660,10/5/2012 3:35,FALSE,,Applicant2,ABO 7058662,,AMWAY 7058662,,,,,Female,FALSE,,0,FALSE,FALSE,10/4/2012 21:50,10/4/2012 21:50,WEB01-QA\CMNQF24
,,7059415,BusinessOwner,AMWAY 7059415  ABO 7059415,DK,DA,ActiveStatus,AssociateIBOClassCode,7033888,7060961,10/5/2012 3:34,FALSE,,Applicant1,ABO 7059415,,AMWAY 7059415,,,3/19/1965 0:00,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 21:48,10/4/2012 21:48,WEB01-QA\CMNQF24
,,7059434,BusinessOwner,AMWAY 7059434  ABO 7059434,DK,DA,ActiveStatus,AssociateIBOClassCode,7033888,7060961,10/5/2012 3:34,FALSE,,Applicant1,ABO 7059434,,AMWAY 7059434,,,9/21/1962 0:00,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 21:48,10/4/2012 21:48,WEB01-QA\CMNQF24
,,7059434,BusinessOwner,AMWAY 7059434  ABO 7059434,DK,DA,ActiveStatus,AssociateIBOClassCode,7033888,7060961,10/5/2012 3:34,FALSE,,Applicant2,ABO 7059434,,AMWAY 7059434,,,,,Male,FALSE,,0,FALSE,FALSE,10/4/2012 21:48,10/4/2012 21:48,WEB01-QA\CMNQF24
,,7059466,BusinessOwner,AMWAY 7059466  ABO 7059466,DK,DA,ActiveStatus,AssociateIBOClassCode,7006186,7061286,10/5/2012 3:39,FALSE,,Applicant1,ABO 7059466,,AMWAY 7059466,,,3/16/1976 0:00,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 22:13,10/4/2012 22:13,WEB01-QA\CMNQF24
,,7059466,BusinessOwner,AMWAY 7059466  ABO 7059466,DK,DA,ActiveStatus,AssociateIBOClassCode,7006186,7061286,10/5/2012 3:39,FALSE,,Applicant2,ABO 7059466,,AMWAY 7059466,,,,,Male,FALSE,,0,FALSE,FALSE,10/4/2012 22:13,10/4/2012 22:13,WEB01-QA\CMNQF24
,,7059651,BusinessOwner,AMWAY 7059651  ABO 7059651,DK,DA,ActiveStatus,AssociateIBOClassCode,7033677,7059084,10/5/2012 3:36,FALSE,,Applicant1,ABO 7059651,,AMWAY 7059651,,,8/17/1963 0:00,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:57,10/4/2012 21:57,WEB01-QA\CMNQF24
,,7059651,BusinessOwner,AMWAY 7059651  ABO 7059651,DK,DA,ActiveStatus,AssociateIBOClassCode,7033677,7059084,10/5/2012 3:36,FALSE,,Applicant2,ABO 7059651,,AMWAY 7059651,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,10/4/2012 21:57,10/4/2012 21:57,WEB01-QA\CMNQF24
,,7059859,BusinessOwner,AMWAY 7059859  ABO 7059859,DK,DA,ActiveStatus,AssociateIBOClassCode,7002847,7058078,1/4/2013 0:55,FALSE,,Applicant1,ABO 7059859,,AMWAY 7059859,,,5/13/1955 0:00,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:48,1/3/2013 19:05,WEB01-QA\CMNQF24
,,7060052,BusinessOwner,AMWAY 7060052  ABO 7060052,DK,DA,ActiveStatus,AssociateIBOClassCode,7002847,7060779,12/27/2012 9:47,FALSE,,Applicant1,ABO 7060052,,AMWAY 7060052,,,8/28/1957 0:00,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 21:50,12/27/2012 3:55,WEB01-QA\CMNQF24
,,7060052,BusinessOwner,AMWAY 7060052  ABO 7060052,DK,DA,ActiveStatus,AssociateIBOClassCode,7002847,7060779,12/27/2012 9:47,FALSE,,Applicant2,ABO 7060052,,AMWAY 7060052,,,,,Male,FALSE,,0,FALSE,FALSE,10/4/2012 21:50,12/27/2012 3:55,WEB01-QA\CMNQF24
,,7060304,BusinessOwner,AMWAY 7060304  ABO 7060304,DK,DA,ActiveStatus,AssociateIBOClassCode,7002847,7058078,1/4/2013 0:55,FALSE,,Applicant1,ABO 7060304,,AMWAY 7060304,,,7/17/1966 0:00,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 21:50,1/3/2013 19:05,WEB01-QA\CMNQF24
,,7060309,BusinessOwner,AMWAY 7060309  ABO 7060309,DK,DA,ActiveStatus,AssociateIBOClassCode,7002847,7060790,1/4/2013 0:55,FALSE,,Applicant1,ABO 7060309,,AMWAY 7060309,,,6/30/1973 0:00,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 21:45,1/3/2013 19:03,WEB01-QA\CMNQF24
,,7060542,BusinessOwner,AMWAY 7060542  ABO 7060542,DK,DA,ActiveStatus,AssociateIBOClassCode,8999643,7002870,1/4/2013 0:55,FALSE,,Applicant1,ABO 7060542,,AMWAY 7060542,,,5/22/1957 0:00,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 21:55,1/3/2013 19:07,WEB01-QA\CMNQF24
,,7060542,BusinessOwner,AMWAY 7060542  ABO 7060542,DK,DA,ActiveStatus,AssociateIBOClassCode,8999643,7002870,1/4/2013 0:55,FALSE,,Applicant2,ABO 7060542,,AMWAY 7060542,,,,,Female,FALSE,,0,FALSE,FALSE,10/4/2012 21:55,1/3/2013 19:07,WEB01-QA\CMNQF24
,,7060697,BusinessOwner,AMWAY 7060697  ABO 7060697,DK,DA,ActiveStatus,AssociateIBOClassCode,7004043,7058473,10/5/2012 3:35,FALSE,,Applicant1,ABO 7060697,,AMWAY 7060697,,,3/12/1951 0:00,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 21:52,10/4/2012 21:52,WEB01-QA\CMNQF24
,,7060697,BusinessOwner,AMWAY 7060697  ABO 7060697,DK,DA,ActiveStatus,AssociateIBOClassCode,7004043,7058473,10/5/2012 3:35,FALSE,,Applicant2,ABO 7060697,,AMWAY 7060697,,,,,Male,FALSE,,0,FALSE,FALSE,10/4/2012 21:52,10/4/2012 21:52,WEB01-QA\CMNQF24
,,7060779,BusinessOwner,AMWAY 7060779  ABO 7060779,DK,DA,ActiveStatus,AssociateIBOClassCode,7002847,7058078,1/4/2013 0:55,FALSE,,Applicant1,ABO 7060779,,AMWAY 7060779,,,8/21/1965 0:00,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 21:45,1/3/2013 19:03,WEB01-QA\CMNQF24
,,7060790,BusinessOwner,AMWAY 7060790  ABO 7060790,DK,DA,ActiveStatus,AssociateIBOClassCode,7002847,7058078,1/4/2013 0:55,FALSE,,Applicant1,ABO 7060790,,AMWAY 7060790,,,4/19/1975 0:00,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 21:45,1/3/2013 19:03,WEB01-QA\CMNQF24
,,7060790,BusinessOwner,AMWAY 7060790  ABO 7060790,DK,DA,ActiveStatus,AssociateIBOClassCode,7002847,7058078,1/4/2013 0:55,FALSE,,Applicant2,ABO 7060790,,AMWAY 7060790,,,1/1/1901 0:00,,Female,FALSE,,0,FALSE,FALSE,10/4/2012 21:45,1/3/2013 19:03,WEB01-QA\CMNQF24
,,7060961,BusinessOwner,AMWAY 7060961  ABO 7060961,DK,DA,ActiveStatus,AssociateIBOClassCode,7033888,7058978,10/5/2012 3:34,FALSE,,Applicant1,ABO 7060961,,AMWAY 7060961,,,7/13/1945 0:00,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 21:46,10/4/2012 21:46,WEB01-QA\CMNQF24
,,7060961,BusinessOwner,AMWAY 7060961  ABO 7060961,DK,DA,ActiveStatus,AssociateIBOClassCode,7033888,7058978,10/5/2012 3:34,FALSE,,Applicant2,ABO 7060961,,AMWAY 7060961,,,,,Female,FALSE,,0,FALSE,FALSE,10/4/2012 21:46,10/4/2012 21:46,WEB01-QA\CMNQF24
,,7060968,BusinessOwner,AMWAY 7060968  ABO 7060968,DK,DA,ActiveStatus,AssociateIBOClassCode,7033888,7058978,10/5/2012 3:34,FALSE,,Applicant1,ABO 7060968,,AMWAY 7060968,,,,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 21:46,10/4/2012 21:46,WEB01-QA\CMNQF24
,,7061091,BusinessOwner,AMWAY 7061091  ABO 7061091,DK,DA,ActiveStatus,AssociateIBOClassCode,7031747,7059194,10/5/2012 3:36,FALSE,,Applicant1,ABO 7061091,,AMWAY 7061091,,,6/7/1980 0:00,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 21:55,10/4/2012 21:55,WEB01-QA\CMNQF24
,,7061091,BusinessOwner,AMWAY 7061091  ABO 7061091,DK,DA,ActiveStatus,AssociateIBOClassCode,7031747,7059194,10/5/2012 3:36,FALSE,,Applicant2,ABO 7061091,,AMWAY 7061091,,,,,Male,FALSE,,0,FALSE,FALSE,10/4/2012 21:55,10/4/2012 21:55,WEB01-QA\CMNQF24
,,7061196,BusinessOwner,AMWAY 7061196  ABO 7061196,DK,DA,ActiveStatus,AssociateIBOClassCode,7002847,7058590,10/5/2012 3:34,FALSE,,Applicant1,ABO 7061196,,AMWAY 7061196,,,1/3/1962 0:00,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 21:48,10/4/2012 21:48,WEB01-QA\CMNQF24
,,7061196,BusinessOwner,AMWAY 7061196  ABO 7061196,DK,DA,ActiveStatus,AssociateIBOClassCode,7002847,7058590,10/5/2012 3:34,FALSE,,Applicant2,ABO 7061196,,AMWAY 7061196,,,,,Male,FALSE,,0,FALSE,FALSE,10/4/2012 21:48,10/4/2012 21:48,WEB01-QA\CMNQF24
,,7061301,BusinessOwner,AMWAY 7061301  ABO 7061301,DK,DA,ActiveStatus,AssociateIBOClassCode,8999644,7058104,10/5/2012 3:39,FALSE,,Applicant1,ABO 7061301,,AMWAY 7061301,,,1/25/1950 0:00,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 22:11,10/4/2012 22:11,WEB01-QA\CMNQF24
,,7061301,BusinessOwner,AMWAY 7061301  ABO 7061301,DK,DA,ActiveStatus,AssociateIBOClassCode,8999644,7058104,10/5/2012 3:39,FALSE,,Applicant2,ABO 7061301,,AMWAY 7061301,,,,,Female,FALSE,,0,FALSE,FALSE,10/4/2012 22:11,10/4/2012 22:11,WEB01-QA\CMNQF24
,,7061613,BusinessOwner,AMWAY 7061613  ABO 7061613,DK,DA,ActiveStatus,AssociateIBOClassCode,7002847,7058750,10/5/2012 3:35,FALSE,,Applicant1,ABO 7061613,,AMWAY 7061613,,,4/25/1959 0:00,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 21:49,10/4/2012 21:49,WEB01-QA\CMNQF24
,,7061613,BusinessOwner,AMWAY 7061613  ABO 7061613,DK,DA,ActiveStatus,AssociateIBOClassCode,7002847,7058750,10/5/2012 3:35,FALSE,,Applicant2,ABO 7061613,,AMWAY 7061613,,,,,Male,FALSE,,0,FALSE,FALSE,10/4/2012 21:49,10/4/2012 21:49,WEB01-QA\CMNQF24
,,7061697,BusinessOwner,AMWAY 7061697  ABO 7061697,DK,DA,ActiveStatus,AssociateIBOClassCode,7004318,7004318,10/5/2012 3:34,FALSE,,Applicant1,ABO 7061697,,AMWAY 7061697,,,6/28/1958 0:00,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 21:48,10/4/2012 21:48,WEB01-QA\CMNQF24
,,7061697,BusinessOwner,AMWAY 7061697  ABO 7061697,DK,DA,ActiveStatus,AssociateIBOClassCode,7004318,7004318,10/5/2012 3:34,FALSE,,Applicant2,ABO 7061697,,AMWAY 7061697,,,,,Male,FALSE,,0,FALSE,FALSE,10/4/2012 21:48,10/4/2012 21:48,WEB01-QA\CMNQF24
,,7004267,BusinessOwner,AMWAY 7004267  ABO 7004267,DK,DA,ActiveStatus,AssociateIBOClassCode,7031747,7080200,10/5/2012 3:29,FALSE,,Applicant1,ABO 7004267,,AMWAY 7004267,,,6/18/1965 0:00,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:30,10/4/2012 21:30,WEB01-QA\CMNQF24
,,7034642,BusinessOwner,AMWAY 7034642  ABO 7034642,DK,DA,ActiveStatus,AssociateIBOClassCode,7004043,7068347,10/5/2012 3:35,FALSE,,Applicant1,ABO 7034642,,AMWAY 7034642,,,8/21/1951 0:00,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 21:51,10/4/2012 21:51,WEB01-QA\CMNQF24
,,7042663,BusinessOwner,AMWAY 7042663  ABO 7042663,DK,DA,ActiveStatus,AssociateIBOClassCode,8999718,7080450,10/5/2012 3:42,FALSE,,Applicant1,ABO 7042663,,AMWAY 7042663,,,4/17/1963 0:00,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 22:29,10/4/2012 22:29,WEB01-QA\CMNQF24
,,7055636,BusinessOwner,AMWAY 7055636  ABO 7055636,DK,DA,ActiveStatus,AssociateIBOClassCode,8999650,7104168,10/5/2012 3:34,FALSE,,Applicant1,ABO 7055636,,AMWAY 7055636,,,,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 21:45,10/4/2012 21:45,WEB01-QA\CMNQF24
,,7058660,BusinessOwner,AMWAY 7058660  ABO 7058660,DK,DA,ActiveStatus,AssociateIBOClassCode,7002847,7102608,10/5/2012 3:34,FALSE,,Applicant1,ABO 7058660,,AMWAY 7058660,,,1/1/1901 0:00,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:44,10/4/2012 21:44,WEB01-QA\CMNQF24
,,7061880,BusinessOwner,AMWAY 7061880  ABO 7061880,DK,DA,ActiveStatus,AssociateIBOClassCode,7009008,7064025,10/5/2012 3:36,FALSE,,Applicant1,ABO 7061880,,AMWAY 7061880,,,12/29/1959 0:00,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 21:57,10/4/2012 21:57,WEB01-QA\CMNQF24
,,7062836,BusinessOwner,AMWAY 7062836  ABO 7062836,DK,DA,ActiveStatus,AssociateIBOClassCode,8023360,7059445,10/5/2012 3:35,FALSE,,Applicant1,ABO 7062836,,AMWAY 7062836,,,7/30/1963 0:00,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 21:52,10/4/2012 21:52,WEB01-QA\CMNQF24
,,7062998,BusinessOwner,AMWAY 7062998  ABO 7062998,DK,DA,ActiveStatus,AssociateIBOClassCode,7006186,7059466,10/5/2012 3:40,FALSE,,Applicant1,ABO 7062998,,AMWAY 7062998,,,3/6/1981 0:00,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 22:16,10/4/2012 22:16,WEB01-QA\CMNQF24
,,7063331,BusinessOwner,AMWAY 7063331  ABO 7063331,DK,DA,ActiveStatus,AssociateIBOClassCode,7004043,7061746,10/5/2012 3:36,FALSE,,Applicant1,ABO 7063331,,AMWAY 7063331,,,10/16/1970 0:00,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 21:57,10/4/2012 21:57,WEB01-QA\CMNQF24
,,7063359,BusinessOwner,AMWAY 7063359  ABO 7063359,DK,DA,ActiveStatus,AssociateIBOClassCode,7031747,7064960,10/5/2012 3:36,FALSE,,Applicant1,ABO 7063359,,AMWAY 7063359,,,1/23/1939 0:00,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 21:56,10/4/2012 21:56,WEB01-QA\CMNQF24
,,7063359,BusinessOwner,AMWAY 7063359  ABO 7063359,DK,DA,ActiveStatus,AssociateIBOClassCode,7031747,7064960,10/5/2012 3:36,FALSE,,Applicant2,ABO 7063359,,AMWAY 7063359,,,,,Male,FALSE,,0,FALSE,FALSE,10/4/2012 21:56,10/4/2012 21:56,WEB01-QA\CMNQF24
,,7063412,BusinessOwner,AMWAY 7063412  ABO 7063412,DK,DA,ActiveStatus,AssociateIBOClassCode,7004318,7061697,10/5/2012 3:35,FALSE,,Applicant1,ABO 7063412,,AMWAY 7063412,,,10/6/1955 0:00,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 21:51,10/4/2012 21:51,WEB01-QA\CMNQF24
,,7063527,BusinessOwner,AMWAY 7063527  ABO 7063527,DK,DA,ActiveStatus,AssociateIBOClassCode,7004043,7068347,10/5/2012 3:35,FALSE,,Applicant1,ABO 7063527,,AMWAY 7063527,,,5/27/1962 0:00,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 21:50,10/4/2012 21:50,WEB01-QA\CMNQF24
,,9999938,BusinessOwner,COMPANY,EE,ET,ActiveStatus,AssociateIBOClassCode,6017938,6371501,1/9/2013 1:57,FALSE,,Applicant1,ABO 9999938,,LASTNAMEEST1,,,1/1/1980 0:00,,Male,FALSE,,0,FALSE,TRUE,1/8/2013 21:36,1/8/2013 21:36,WEB01-QA\CMNQF24
,,9999938,BusinessOwner,COMPANY,EE,ET,ActiveStatus,AssociateIBOClassCode,6017938,6371501,1/9/2013 1:57,FALSE,,LegalEntity,,,COMPANY,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 21:36,1/8/2013 21:36,WEB01-QA\CMNQF24
,,9999966,BusinessOwner,TEST äÛÕ,EE,ET,ActiveStatus,AssociateIBOClassCode,9400001,9999944,1/9/2013 1:53,FALSE,,Applicant1,ABO 9999966,,SURNAME,,,1/1/1977 0:00,,Male,FALSE,,0,FALSE,TRUE,1/8/2013 21:27,1/8/2013 21:27,WEB01-QA\CMNQF24
,,9999966,BusinessOwner,TEST äÛÕ,EE,ET,ActiveStatus,AssociateIBOClassCode,9400001,9999944,1/9/2013 1:53,FALSE,,LegalEntity,,,TEST äÛÕ,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 21:27,1/8/2013 21:27,WEB01-QA\CMNQF24
,,9000090,BusinessOwner,AMWAY 9000090  ABO 9000090,EE,ET,ActiveStatus,AssociateIBOClassCode,8500480,8520531,1/17/2013 9:45,FALSE,,Applicant1,ABO 9000090,,AMWAY 9000090,,,1/1/1980 0:00,,Male,FALSE,,0,FALSE,TRUE,1/8/2013 21:36,1/17/2013 3:45,WEB01-QA\CMNQF24
,,9000090,BusinessOwner,AMWAY 9000090  ABO 9000090,EE,ET,ActiveStatus,AssociateIBOClassCode,8500480,8520531,1/17/2013 9:45,FALSE,,LegalEntity,,,AMWAY 9000090,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 21:36,1/17/2013 3:45,WEB01-QA\CMNQF24
,,101,BusinessOwner,AMWAY 0000101  ABO 0000101,FI,FI,ActiveStatus,AssociateIBOClassCode,6,6,1/4/2013 1:11,FALSE,,Applicant1,ABO 0000101,,AMWAY 0000101,,,,,NotSpecified,FALSE,,0,FALSE,TRUE,10/5/2012 0:56,1/3/2013 21:07,WEB01-QA\CMNQF24
,,4600101,BusinessOwner,AMWAY 4600101  ABO 4600101,FI,FI,ActiveStatus,AssociateIBOClassCode,6,4600100,10/5/2012 3:46,FALSE,,Applicant1,ABO 4600101,,AMWAY 4600101,,,,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 22:48,10/4/2012 22:48,WEB01-QA\CMNQF24
,,7702997,BusinessOwner,AMWAY 7702997  ABO 7702997,FI,FI,ActiveStatus,AssociateIBOClassCode,6,4700008,10/5/2012 4:08,FALSE,,Applicant1,ABO 7702997,,AMWAY 7702997,,,3/18/1979 0:00,,Female,FALSE,,0,FALSE,TRUE,10/5/2012 1:40,10/5/2012 1:40,WEB01-QA\CMNQF24
,,7703313,BusinessOwner,AMWAY 7703313  ABO 7703313,FI,SV,ActiveStatus,AssociateIBOClassCode,6,4700008,10/5/2012 4:08,FALSE,,Applicant1,ABO 7703313,,AMWAY 7703313,,,3/30/1940 0:00,,Male,FALSE,,0,FALSE,TRUE,10/5/2012 1:47,10/5/2012 1:47,WEB01-QA\CMNQF24
,,7703676,BusinessOwner,AMWAY 7703676  ABO 7703676,FI,FI,ActiveStatus,AssociateIBOClassCode,6,4600013,10/5/2012 4:09,FALSE,,Applicant1,ABO 7703676,,AMWAY 7703676,,,7/7/1966 0:00,,Female,FALSE,,0,FALSE,TRUE,10/5/2012 1:50,10/5/2012 1:50,WEB01-QA\CMNQF24
,,7703793,BusinessOwner,AMWAY 7703793  ABO 7703793,FI,FI,ActiveStatus,AssociateIBOClassCode,6,4700008,10/5/2012 4:09,FALSE,,Applicant1,ABO 7703793,,AMWAY 7703793,,,11/30/1941 0:00,,Female,FALSE,,0,FALSE,TRUE,10/5/2012 1:52,10/5/2012 1:52,WEB01-QA\CMNQF24
,,4600002,BusinessOwner,AMWAY 4600002  ABO 4600002,FI,FI,ActiveStatus,AssociateIBOClassCode,6,6,10/5/2012 3:34,FALSE,,Applicant1,ABO 4600002,,AMWAY 4600002,,,,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:44,10/4/2012 21:44,WEB01-QA\CMNQF24
,,4600003,BusinessOwner,AMWAY 4600003  ABO 4600003,FI,FI,ActiveStatus,AssociateIBOClassCode,6,6,10/5/2012 3:34,FALSE,,Applicant1,ABO 4600003,,AMWAY 4600003,,,1/1/1991 0:00,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:44,10/4/2012 21:44,WEB01-QA\CMNQF24
,,4600011,BusinessOwner,AMWAY 4600011  ABO 4600011,FI,FI,ActiveStatus,AssociateIBOClassCode,6,6,10/5/2012 3:35,FALSE,,Applicant1,ABO 4600011,ABO 4600011,AMWAY 4600011,,,,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:51,10/4/2012 21:51,WEB01-QA\CMNQF24
,,4600012,BusinessOwner,AMWAY 4600012  ABO 4600012,FI,FI,ActiveStatus,AssociateIBOClassCode,6,6,10/5/2012 3:35,FALSE,,Applicant1,ABO 4600012,,AMWAY 4600012,,,,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:51,10/4/2012 21:51,WEB01-QA\CMNQF24
,,4600013,BusinessOwner,AMWAY 4600013  ABO 4600013,FI,FI,ActiveStatus,AssociateIBOClassCode,6,6,10/5/2012 3:35,FALSE,,Applicant1,ABO 4600013,,AMWAY 4600013,,,,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:51,10/4/2012 21:51,WEB01-QA\CMNQF24
,,7704115,BusinessOwner,AMWAY 7704115  ABO 7704115,FI,FI,ActiveStatus,AssociateIBOClassCode,6,4700008,11/1/2012 15:53,FALSE,,Applicant1,ABO 7704115,,AMWAY 7704115,,,2/26/1982 0:00,,Female,FALSE,,0,FALSE,TRUE,11/1/2012 10:55,11/1/2012 10:55,WEB01-QA\CMNQF24
,,7704819,BusinessOwner,AMWAY 7704819  ABO 7704819,FI,FI,ActiveStatus,AssociateIBOClassCode,6,4700008,2/5/2013 20:38,FALSE,,Applicant1,ABO 7704819,,AMWAY 7704819,,,1/16/1975 0:00,,Female,FALSE,,0,FALSE,TRUE,2/5/2013 14:38,2/5/2013 14:38,WEB01-QA\CMNQF24
,,7704844,BusinessOwner,AMWAY 7704844  ABO 7704844,FI,FI,ActiveStatus,AssociateIBOClassCode,6,4700008,2/5/2013 20:38,FALSE,,Applicant1,ABO 7704844,,AMWAY 7704844,,,1/2/1975 0:00,,Male,FALSE,,0,FALSE,TRUE,2/5/2013 14:38,2/5/2013 14:38,WEB01-QA\CMNQF24
,,12,BusinessOwner,AMWAY 0000012  ABO 0000012,FI,FI,ActiveStatus,AssociateIBOClassCode,2,2,10/5/2012 3:28,FALSE,,Applicant1,ABO 0000012,,AMWAY 0000012,,,,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:30,10/4/2012 21:30,WEB01-QA\CMNQF24
,,4600014,BusinessOwner,AMWAY 4600014  ABO 4600014,FI,SV,ActiveStatus,AssociateIBOClassCode,6,6,10/5/2012 3:35,FALSE,,Applicant1,ABO 4600014,,AMWAY 4600014,,,,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:51,10/4/2012 21:51,WEB01-QA\CMNQF24
,,4600015,BusinessOwner,AMWAY 4600015  ABO 4600015,FI,FI,ActiveStatus,AssociateIBOClassCode,6,6,10/5/2012 3:35,FALSE,,Applicant1,ABO 4600015,,AMWAY 4600015,,,,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:51,10/4/2012 21:51,WEB01-QA\CMNQF24
,,4600016,BusinessOwner,AMWAY 4600016  ABO 4600016,FI,FI,ActiveStatus,AssociateIBOClassCode,6,6,10/5/2012 3:35,FALSE,,Applicant1,ABO 4600016,,AMWAY 4600016,,,,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:51,10/4/2012 21:51,WEB01-QA\CMNQF24
,,4600017,BusinessOwner,AMWAY 4600017  ABO 4600017,FI,FI,ActiveStatus,AssociateIBOClassCode,6,6,10/5/2012 3:35,FALSE,,Applicant1,ABO 4600017,,AMWAY 4600017,,,,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:51,10/4/2012 21:51,WEB01-QA\CMNQF24
,,4600018,BusinessOwner,AMWAY 4600018  ABO 4600018,FI,FI,ActiveStatus,AssociateIBOClassCode,6,6,10/5/2012 3:35,FALSE,,Applicant1,ABO 4600018,,AMWAY 4600018,,,,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:51,10/4/2012 21:51,WEB01-QA\CMNQF24
,,4600019,BusinessOwner,AMWAY 4600019  ABO 4600019,FI,FI,ActiveStatus,AssociateIBOClassCode,6,6,10/5/2012 3:35,FALSE,,Applicant1,ABO 4600019,,AMWAY 4600019,,,,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:51,10/4/2012 21:51,WEB01-QA\CMNQF24
,,4600022,BusinessOwner,AMWAY 4600022  ABO 4600022,FI,FI,ActiveStatus,AssociateIBOClassCode,6,6,10/5/2012 3:45,FALSE,,Applicant1,ABO 4600022,,AMWAY 4600022,,,,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 22:44,10/4/2012 22:44,WEB01-QA\CMNQF24
,,4600024,BusinessOwner,AMWAY 4600024  ABO 4600024,FI,FI,ActiveStatus,AssociateIBOClassCode,6,6,10/5/2012 3:50,FALSE,,Applicant1,ABO 4600024,,AMWAY 4600024,,,,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 23:13,10/4/2012 23:13,WEB01-QA\CMNQF24
,,4600100,BusinessOwner,AMWAY 4600100  ABO 4600100,FI,FI,ActiveStatus,AssociateIBOClassCode,6,6,10/5/2012 3:46,FALSE,,Applicant1,ABO 4600100,,AMWAY 4600100,,,,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 22:48,10/4/2012 22:48,WEB01-QA\CMNQF24
,,54,BusinessOwner,AMWAY 0000054  ABO 0000054,FI,FI,ActiveStatus,AssociateIBOClassCode,0,6,10/5/2012 3:28,FALSE,,Applicant1,ABO 0000054,,AMWAY 0000054,,,,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:30,10/4/2012 21:30,WEB01-QA\CMNQF24
